16.167,0.37588,36.359,0.28618,49.916
16.333,0.3751,36.354,0.28551,49.912
16.5,0.37432,36.35,0.28487,49.908
16.667,0.37354,36.345,0.28423,49.904
16.833,0.37278,36.341,0.28362,49.902
17,0.37202,36.336,0.28302,49.9
17.167,0.37127,36.332,0.28244,49.899
17.333,0.37053,36.327,0.28192,49.898
17.5,0.3698,36.323,0.28132,49.898
17.667,0.36907,36.319,0.28078,49.898
17.833,0.36835,36.314,0.28026,49.898
18,0.36764,36.31,0.27974,49.899
18.167,0.36694,36.306,0.27923,49.9
18.333,0.36624,36.301,0.27873,49.901
18.5,0.36555,36.297,0.27824,49.902
18.667,0.36487,36.293,0.27775,49.903
18.833,0.36419,36.289,0.27727,49.904
19,0.36352,36.285,0.27679,49.905
19.167,0.36286,36.281,0.27633,49.906
19.333,0.3622,36.277,0.27584,49.907
19.5,0.36155,36.273,0.27537,49.908
19.667,0.3609,36.269,0.2749,49.909
19.833,0.36027,36.265,0.27444,49.909
20,0.35964,36.261,0.27397,49.91
20.167,0.35901,36.257,0.2735,49.91
20.333,0.35839,36.253,0.27304,49.911
20.5,0.35778,36.249,0.27259,49.911
20.667,0.35717,36.245,0.27214,49.911
20.833,0.35657,36.241,0.27169,49.911
21,0.35598,36.237,0.27125,49.912
21.167,0.35539,36.233,0.27082,49.912
21.333,0.35481,36.23,0.27039,49.912
21.5,0.35423,36.226,0.26997,49.912
21.667,0.35366,36.222,0.26955,49.912
21.833,0.35309,36.219,0.26913,49.912
22,0.35253,36.215,0.26872,49.912
22.167,0.35198,36.211,0.26832,49.912
22.333,0.35143,36.208,0.26792,49.912
22.5,0.35088,36.204,0.26752,49.912
22.667,0.35035,36.2,0.26712,49.912
22.833,0.34981,36.197,0.26673,49.912
23,0.34928,36.193,0.26634,49.912
23.167,0.34876,36.19,0.26596,49.911
23.333,0.34824,36.186,0.26558,49.911
23.5,0.34773,36.183,0.2652,49.911
23.667,0.34722,36.179,0.26482,49.911
23.833,0.34672,36.176,0.26445,49.91
24,0.34622,36.173,0.26408,49.91
24.167,0.34573,36.169,0.26372,49.91
24.333,0.34524,36.166,0.26335,49.909
24.5,0.34475,36.163,0.263,49.909
24.667,0.34427,36.159,0.26264,49.909
24.833,0.3438,36.156,0.26229,49.909
25,0.34333,36.153,0.26194,49.908
25.167,0.34286,36.149,0.26159,49.908
25.333,0.3424,36.146,0.26125,49.908
25.5,0.34194,36.143,0.26088,49.908
25.667,0.34149,36.14,0.26058,49.907
25.833,0.34104,36.137,0.26024,49.907
26,0.3406,36.134,0.25991,49.907
26.167,0.34016,36.13,0.25959,49.907
26.333,0.33972,36.127,0.25927,49.906
26.5,0.33929,36.124,0.25895,49.906
26.667,0.33886,36.121,0.25863,49.906
26.833,0.33844,36.118,0.25831,49.906
27,0.33802,36.115,0.258,49.906
27.167,0.3376,36.112,0.25769,49.905
27.333,0.33719,36.109,0.25739,49.905
27.5,0.33678,36.106,0.25709,49.905
27.667,0.33638,36.103,0.25679,49.905
27.833,0.33598,36.1,0.25649,49.905
28,0.33558,36.097,0.2562,49.905
28.167,0.33519,36.095,0.2559,49.904
28.333,0.3348,36.092,0.25561,49.904
28.5,0.33441,36.089,0.25533,49.904
28.667,0.33403,36.086,0.25505,49.904
28.833,0.33365,36.083,0.25476,49.904
29,0.33328,36.08,0.25449,49.904
29.167,0.33291,36.078,0.25421,49.904
29.333,0.33254,36.075,0.25394,49.903
29.5,0.33217,36.072,0.25367,49.903
29.667,0.33181,36.069,0.2534,49.903
29.833,0.33145,36.067,0.25313,49.903
30,0.3311,36.064,0.25287,49.903
30.167,0.33074,36.061,0.25261,49.903
30.333,0.3304,36.059,0.25235,49.903
30.5,0.33005,36.056,0.25209,49.903
30.667,0.32971,36.053,0.25184,49.902
30.833,0.32937,36.051,0.25159,49.902
31,0.32903,36.048,0.25134,49.902
31.167,0.3287,36.046,0.25109,49.902
31.333,0.32837,36.043,0.25084,49.902
31.5,0.32804,36.04,0.2506,49.902
31.667,0.32772,36.038,0.25036,49.902
31.833,0.3274,36.035,0.25012,49.902
32,0.32708,36.033,0.24988,49.901
32.167,0.32676,36.03,0.24965,49.901
32.333,0.32645,36.028,0.24941,49.901
32.5,0.32614,36.026,0.24918,49.901
32.667,0.32583,36.023,0.24895,49.901
32.833,0.32553,36.021,0.24873,49.901
33,0.32522,36.018,0.2485,49.901
33.167,0.32492,36.016,0.24828,49.901
33.333,0.32463,36.013,0.24806,49.901
33.5,0.32433,36.011,0.24784,49.901
33.667,0.32404,36.009,0.24762,49.9
33.833,0.32375,36.006,0.24741,49.9
34,0.32346,36.004,0.24719,49.9
34.167,0.32318,36.002,0.24698,49.9
34.333,0.3229,35.999,0.24677,49.9
34.5,0.32262,35.997,0.24656,49.9
34.667,0.32234,35.995,0.24636,49.9
34.833,0.32207,35.993,0.24615,49.9
35,0.3218,35.99,0.24595,49.9
35.167,0.32153,35.988,0.24575,49.9
35.333,0.32126,35.986,0.24555,49.9
35.5,0.32099,35.984,0.24535,49.9
35.667,0.32073,35.982,0.24516,49.899
35.833,0.32047,35.979,0.24496,49.899
36,0.32021,35.977,0.24477,49.899
36.167,0.31995,35.975,0.24458,49.899
36.333,0.3197,35.973,0.24439,49.899
36.5,0.31945,35.971,0.2442,49.899
36.667,0.3192,35.969,0.24401,49.899
36.833,0.31895,35.967,0.24383,49.899
37,0.3187,35.965,0.24364,49.899
37.167,0.31846,35.963,0.24346,49.899
37.333,0.31822,35.96,0.24328,49.899
37.5,0.31798,35.958,0.2431,49.899
37.667,0.31774,35.956,0.24292,49.899
37.833,0.3175,35.954,0.24275,49.899
38,0.31727,35.952,0.24257,49.899
38.167,0.31704,35.95,0.2424,49.898
38.333,0.31681,35.948,0.24223,49.898
38.5,0.31658,35.946,0.24205,49.898
38.667,0.31635,35.944,0.24188,49.898
38.833,0.31613,35.942,0.24172,49.898
39,0.3159,35.94,0.24155,49.898
39.167,0.31568,35.939,0.24138,49.898
39.333,0.31546,35.937,0.24122,49.898
39.5,0.31525,35.935,0.24106,49.898
39.667,0.31503,35.933,0.2409,49.898
39.833,0.31482,35.931,0.24074,49.898
40,0.3146,35.929,0.24058,49.898
40.167,0.31439,35.927,0.24042,49.898
40.333,0.31418,35.925,0.24026,49.898
40.5,0.31398,35.923,0.24011,49.898
40.667,0.31377,35.922,0.23995,49.898
40.833,0.31356,35.92,0.2398,49.898
41,0.31336,35.918,0.23965,49.898
41.167,0.31316,35.916,0.2395,49.898
41.333,0.31296,35.914,0.23935,49.898
41.5,0.31276,35.913,0.2392,49.898
41.667,0.31257,35.911,0.23905,49.898
41.833,0.31237,35.909,0.2389,49.897
42,0.31218,35.907,0.23876,49.897
42.167,0.31199,35.906,0.23861,49.897
42.333,0.3118,35.904,0.23847,49.897
42.5,0.31161,35.902,0.23833,49.897
42.667,0.31142,35.9,0.23819,49.897
42.833,0.31123,35.899,0.23805,49.897
43,0.31105,35.897,0.23791,49.897
43.167,0.31086,35.895,0.23777,49.897
43.333,0.31068,35.894,0.23763,49.897
43.5,0.3105,35.892,0.2375,49.897
43.667,0.31032,35.89,0.23736,49.897
43.833,0.31014,35.889,0.23723,49.897
44,0.30997,35.887,0.23709,49.897
44.167,0.30979,35.885,0.23696,49.897
44.333,0.30962,35.884,0.23683,49.897
44.5,0.30944,35.882,0.2367,49.897
44.667,0.30927,35.88,0.23657,49.897
44.833,0.3091,35.879,0.23644,49.897
45,0.30893,35.877,0.23632,49.897
45.167,0.30876,35.876,0.23619,49.897
45.333,0.3086,35.874,0.23606,49.897
