31.5,0.25769,48.938,49.999,48.481
31.667,0.25001,48.899,49.972,48.524
31.833,0.24499,48.876,49.943,48.564
32,0.2419,48.872,49.923,48.61
32.167,0.23992,48.89,49.564,48.509
32.333,0.22116,48.927,49.223,48.362
32.5,0.21363,48.992,49.085,48.303
32.667,0.21993,49.097,49.082,48.334
32.833,0.22764,49.232,48.8,48.261
33,0.21571,49.382,48.56,48.155
33.167,0.21315,49.544,48.525,48.134
33.333,0.22318,49.725,48.97,48.354
33.5,0.25163,49.913,49.832,48.828
33.667,0.28338,50.08,50.175,49.131
33.833,0.2709,50.188,50.212,49.208
34,0.25647,50.236,50.594,49.371
34.167,0.27019,50.253,51.333,49.739
34.333,0.29373,50.244,52.233,50.239
34.5,0.31132,50.188,52.821,50.632
34.667,0.30585,50.07,53.033,50.811
34.833,0.28908,49.895,53.026,50.831
35,0.27424,49.69,52.906,50.769
35.167,0.26323,49.485,52.377,50.52
35.333,0.23905,49.296,51.476,50.053
35.5,0.2098,49.146,50.768,49.617
35.667,0.20296,49.062,50.383,49.36
35.833,0.21061,49.054,50.205,49.259
36,0.21871,49.105,50.151,49.256
36.167,0.2246,49.195,50.53,49.467
36.333,0.24531,49.304,50.958,49.767
36.5,0.25546,49.411,50.872,49.846
36.667,0.23679,49.495,50.68,49.787
36.833,0.2261,49.565,49.904,49.434
37,0.19625,49.643,48.852,48.855
37.167,0.17078,49.753,48.209,48.401
37.333,0.17642,49.922,48.005,48.205
37.5,0.19933,50.152,48.048,48.195
37.667,0.21958,50.408,47.86,48.115
37.833,0.2156,50.655,47.723,48.006
38,0.21867,50.882,48.134,48.133
38.167,0.25081,51.092,48.999,48.54
38.333,0.28872,51.262,49.708,48.94
38.5,0.2964,51.349,50.1,49.164
38.667,0.28925,51.341,49.922,49.071
38.833,0.2653,51.254,49.957,48.973
39,0.26888,51.128,49.732,48.788
39.167,0.25905,50.982,49.375,48.516
39.333,0.24737,50.828,49.468,48.429
39.5,0.26489,50.682,49.983,48.61
39.667,0.29151,50.539,49.997,48.65
39.833,0.27506,50.371,49.727,48.496
40,0.25422,50.178,49.476,48.306
40.167,0.24712,49.992,49.26,48.143
40.333,0.24443,49.831,56.177,51.092
40.5,0.56714,49.697,58.356,50.141
40.667,0.1692,49.371,56.583,49.139
40.833,0.18316,48.962,55.235,48.501
41,0.18796,48.726,54.608,48.138
41.167,0.19759,48.618,54.359,47.98
41.333,0.20669,48.603,54.268,47.96
41.5,0.21391,48.652,59.396,48.287
41.667,0.24881,48.74,64.458,48.867
41.833,0.27573,48.832,67.098,49.484
42,0.2807,48.886,68.202,50.025
42.167,0.27941,48.89,68.899,50.483
42.333,0.27594,48.85,69.339,50.865
42.5,0.27141,48.779,69.905,51.203
42.667,0.26817,48.688,70.385,51.509
42.833,0.26478,48.587,70.305,51.766
43,0.25852,48.482,69.745,51.963
43.167,0.2504,48.382,69.286,52.129
43.333,0.24419,48.295,69.056,52.295
43.5,0.24027,48.228,69.285,52.492
43.667,0.23956,48.185,69.546,52.719
43.833,0.23899,48.162,69.627,52.957
44,0.23733,48.158,69.244,53.175
44.167,0.2332,48.169,68.812,53.375
44.333,0.22956,48.196,68.55,53.572
44.5,0.2276,48.241,68.754,53.796
44.667,0.22876,48.302,69.02,54.042
44.833,0.23012,48.376,69.497,54.312
45,0.23243,48.459,69.897,54.591
45.167,0.23333,48.545,70.09,54.859
45.333,0.23283,48.63,70.535,55.132
45.5,0.23454,48.715,64.009,60.392
45.667,0.68266,48.796,57.267,57.195
45.833,0,48.576,53.875,54.15
46,0,48.295,51.995,52.54
46.167,0.052526,48.381,50.674,51.653
46.333,0.088635,48.728,50.055,51.246
46.5,0.12154,49.23,50.396,51.384
46.667,0.17405,49.811,51.435,51.978
46.833,0.22723,50.396,52.453,52.656
47,0.25134,50.91,53.224,53.185
47.167,0.25717,51.311,54.159,53.702
47.333,0.27561,51.595,54.592,53.983
47.5,0.26929,51.765,54.359,53.863
47.667,0.24458,51.834,54.442,53.751
47.833,0.25438,51.841,55.031,53.899
48,0.28389,51.808,55.861,54.241
48.167,0.30782,51.717,56.404,54.502
48.333,0.30696,51.543,56.571,54.554
48.5,0.29318,51.291,56.506,54.443
48.667,0.27986,50.988,55.954,54.086
48.833,0.25391,50.667,55.328,53.634
49,0.23871,50.361,54.857,53.252
49.167,0.23615,50.095,54.852,53.122
49.333,0.25123,49.876,54.568,52.967
49.5,0.24084,49.687,54.151,52.731
49.667,0.22737,49.521,53.847,52.53
49.833,0.22431,49.391,53.991,52.556
50,0.23991,49.301,54.556,52.853
50.167,0.2618,49.235,55.339,53.329
50.333,0.27805,49.164,55.86,53.735
50.5,0.27256,49.066,55.694,53.799
50.667,0.24115,48.94,54.987,53.512
50.833,0.20549,48.818,54.379,53.177
51,0.19426,48.742,54.398,53.139
51.167,0.21425,48.733,55.309,53.611
51.333,0.25752,48.771,55.793,54.053
51.5,0.25374,48.806,55.15,53.936
51.667,0.20327,48.814,54.087,53.434
51.833,0.1657,48.836,53.386,53.003
52,0.16584,48.924,53.107,52.815
52.167,0.1817,49.088,52.72,52.655
52.333,0.18025,49.301,52.825,52.698
52.5,0.20026,49.544,53.189,52.923
52.667,0.22028,49.796,52.806,52.846
52.833,0.19628,50.027,52.369,52.61
53,0.1868,50.242,52.618,52.643
53.167,0.21646,50.465,53.063,52.865
53.333,0.23863,50.677,53.051,52.913
53.5,0.22909,50.845,52.947,52.83
53.667,0.22449,50.967,52.957,52.762
53.833,0.23119,51.061,53.024,52.728
54,0.23866,51.129,53.456,52.864
54.167,0.25967,51.167,54.231,53.207
54.333,0.28506,51.16,54.441,53.355
54.5,0.27245,51.086,54.317,53.264
54.667,0.25535,50.952,54.17,53.098
54.833,0.24969,50.791,53.662,52.77
55,0.2318,50.624,53.146,52.391
55.167,0.22296,50.47,52.811,52.097
55.333,0.22557,50.345,52.594,51.897
55.5,0.22928,50.248,52.799,51.917
55.667,0.24729,50.171,52.69,51.874
55.833,0.23882,50.094,52.418,51.719
56,0.22712,50.014,52.231,51.573
56.167,0.22579,49.944,52.82,51.791
56.333,0.25909,49.892,53.095,52.002
56.5,0.25714,49.833,53.022,52.023
56.667,0.24032,49.748,53.274,52.127
56.833,0.24872,49.657,53.533,52.285
57,0.25226,49.566,52.903,52.061
57.167,0.21332,49.469,52.521,51.808
57.333,0.20789,49.39,52.464,51.732
57.5,0.21898,49.356,52.439,51.735
57.667,0.22216,49.353,52.778,51.917
57.833,0.23787,49.365,52.421,51.848
58,0.21218,49.379,52.244,51.75
58.167,0.20962,49.399,52.335,51.788
58.333,0.22066,49.443,52.42,51.871
58.5,0.22393,49.499,52.843,52.108
58.667,0.24002,49.555,52.551,52.075
58.833,0.21482,49.599,52.065,51.84
59,0.19664,49.638,51.476,51.508
59.167,0.18516,49.701,50.698,51.07
59.333,0.17082,49.802,50.192,50.72
59.5,0.17595,49.949,49.679,50.403
59.667,0.17613,50.139,49.718,50.336
59.833,0.20093,50.357,50.043,50.478
60,0.22439,50.58,50.339,50.652
60.167,0.23371,50.773,50.585,50.786
60.333,0.23801,50.918,50.427,50.712
